winner_rank,winner_age,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced
49,29.45653662,,5,2,61,34,25,15,9,4,5
83,31.41957563,,7,5,81,41,33,25,12,2,3
75,26.6201232,,9,4,60,38,32,9,10,5,6
61,31.85489391,,7,2,55,32,26,13,10,4,5
761,17.64818617,,9,1,60,34,25,14,9,3,4
85,30.21492129,,2,1,69,50,36,11,11,4,5
60,27.56741958,,5,2,58,43,27,7,10,4,7
68,27.67419576,,12,0,75,58,48,10,12,3,4
70,29.19370294,,7,3,58,32,29,10,10,1,3
59,30.01232033,,9,3,69,38,31,20,10,2,2
76,18.17111567,,4,7,107,65,52,25,16,2,2
56,29.70294319,,11,0,78,57,48,15,15,0,0
34,26.97878166,,3,1,66,40,36,12,11,2,3
21,28.10403833,,2,2,46,32,25,9,8,0,0
46,21.94934976,,2,2,42,28,24,9,8,1,1
92,28.78850103,,5,3,41,26,23,10,8,0,0
49,29.45653662,,10,1,51,31,25,12,9,2,2
30,21.79876797,,12,1,42,23,20,13,8,2,2
75,26.6201232,,12,6,111,64,52,21,17,3,6
61,31.85489391,,9,1,72,50,37,11,10,3,3
16,33.7522245,,12,0,41,33,30,6,9,0,0
23,29.47022587,,4,6,80,38,25,20,11,7,10
44,27.70704997,,15,1,59,34,30,18,11,3,3
45,26.22861054,,1,3,119,74,54,31,17,3,3
13,30.48323066,,4,2,115,62,44,27,17,4,9
59,30.01232033,,4,1,45,30,28,9,9,1,1
56,29.70294319,,5,3,94,63,48,10,15,2,5
21,28.10403833,,12,1,74,58,48,7,12,1,2
92,28.78850103,,8,1,60,32,25,17,11,2,4
75,26.6201232,,2,3,50,34,28,10,9,5,5
61,31.85489391,,8,1,58,33,24,18,9,2,2
44,27.70704997,,15,2,79,51,39,21,12,0,0
13,30.48323066,,3,0,50,26,22,14,8,2,2
59,30.01232033,,4,1,51,33,25,15,10,0,0
92,28.78850103,,13,3,118,79,66,18,17,7,7
75,26.6201232,,14,6,109,67,47,23,16,4,7
44,27.70704997,,26,4,108,69,57,16,17,5,8
92,28.78850103,,1,0,19,9,6,4,1,2,2
44,27.70704997,,22,1,99,75,55,13,16,4,6
92,28.78850103,,7,3,94,57,42,20,12,4,6
58,28.36687201,,10,6,78,44,33,18,11,5,7
106,34.68309377,,7,3,71,37,29,17,11,5,7
68,22.96235455,,3,1,53,38,27,10,10,3,5
256,21.9301848,,7,4,104,68,50,15,15,5,8
67,27.68240931,,0,3,59,30,19,15,10,2,5
39,31.79739904,,2,1,91,56,47,23,16,2,2
78,28.32580424,,0,0,33,23,16,8,5,3,3
69,24.82683094,,3,6,69,35,27,16,11,5,7
109,33.55509925,,1,1,48,28,22,13,8,1,1
137,29.94934976,,20,6,103,57,45,26,17,4,6
130,34.19849418,,1,4,84,52,40,17,11,9,10
112,25.09240246,,7,1,53,39,31,7,10,2,3
21,21.9137577,,3,2,99,57,35,25,14,6,9
106,34.68309377,,4,4,46,23,16,11,8,1,4
27,28.19438741,,0,3,50,25,20,13,8,6,7
39,31.79739904,,2,2,41,28,19,7,7,1,2
69,24.82683094,,1,2,80,49,30,20,13,3,6
109,33.55509925,,2,5,69,38,26,17,11,4,6
137,29.94934976,,11,4,69,35,28,18,12,3,6
112,25.09240246,,4,2,46,32,23,7,8,1,3
21,21.9137577,,5,3,64,34,22,17,8,3,6
39,31.79739904,,4,2,69,43,29,13,11,4,7
109,33.55509925,,5,4,85,38,26,18,12,5,10
137,29.94934976,,4,2,68,36,28,19,10,5,5
39,31.79739904,,1,2,61,43,35,11,9,0,0
109,33.55509925,,6,5,60,27,23,16,10,4,6
39,31.79739904,,7,0,66,40,31,14,12,2,4
1,27.66324435,109,8,3,79,52,44,17,14,3,3
88,23.90691307,152,8,3,128,80,59,28,19,6,8
92,30.37097878,207,5,4,142,79,53,33,22,9,14
33,31.17864476,162,13,6,123,82,63,15,17,6,9
21,29.73305955,127,30,3,87,59,53,18,16,1,1
79,27.83025325,161,7,7,120,61,48,33,20,5,8
42,31.69883641,143,29,3,113,70,62,21,17,9,9
16,26.7652293,179,9,6,164,121,80,23,20,20,22
14,33.33059548,194,26,6,150,86,69,33,26,4,8
36,26.55715264,138,6,5,103,58,49,21,15,8,9
44,24.183436,176,25,13,134,84,59,22,21,5,11
19,28.38329911,168,22,7,149,100,80,24,24,9,11
41,33.59342916,164,17,2,119,70,53,33,21,3,5
87,33.90006845,140,8,4,90,57,40,19,16,4,8
56,25.49212868,133,7,5,101,60,48,25,19,4,6
8,24.06297057,126,28,3,92,69,63,14,17,1,1
4,29.81245722,89,9,3,78,44,36,20,13,2,2
194,24.25735797,124,18,4,112,57,40,28,14,7,9
72,33.49212868,113,4,2,97,63,45,20,14,3,5
142,27.80013689,100,8,3,91,58,44,19,14,2,3
64,33.09514031,87,5,0,74,50,37,19,14,0,0
60,24.57494867,183,20,5,157,91,64,43,25,11,14
37,31.62765229,143,6,5,108,63,49,21,17,4,6
107,25.94661191,145,2,3,116,60,46,33,19,7,9
10,32.79945243,145,5,5,97,61,49,22,17,3,4
71,29.0349076,211,14,6,178,103,79,36,25,13,16
58,28.77207392,124,10,3,92,55,41,18,15,9,11
20,30.06160164,83,5,2,64,35,30,20,13,2,3
32,27.14579055,87,5,2,72,53,43,11,13,2,3
38,25.07049966,110,17,4,92,58,45,20,14,1,1
86,30.04517454,172,10,7,111,73,52,17,16,9,12
5,25.0568104,127,11,1,94,58,43,19,15,7,10
7,29.33880903,114,8,4,102,63,50,18,16,6,9
108,33.66187543,87,10,9,80,47,38,17,13,4,5
54,28.93908282,126,14,2,105,58,41,34,18,3,4
26,27.68240931,101,10,4,73,49,43,10,13,0,1
24,31.26078029,85,18,2,56,36,31,13,11,0,0
66,22.24503765,169,24,1,137,94,70,21,21,7,9
82,27.25256674,111,24,4,96,68,57,15,16,1,1
147,18.7761807,247,16,11,177,100,70,32,26,14,21
15,28.67351129,215,32,9,165,112,86,21,23,10,14
85,24.58042437,198,7,4,173,108,81,33,26,9,14
120,22.99520876,225,13,8,171,98,74,33,24,11,15
28,28.58863792,113,5,2,71,46,37,15,12,1,1
30,29.48939083,197,14,6,171,100,75,38,25,11,13
106,29.79329227,208,3,6,172,102,64,34,25,11,18
112,27.05544148,139,6,3,97,61,44,23,17,4,7
3,28.62970568,110,4,3,57,35,31,18,12,1,1
6,27.68240931,133,13,0,92,59,42,26,16,3,5
81,29.44832307,208,10,7,167,106,72,37,27,4,8
55,25.80698152,148,4,1,111,76,54,18,16,6,8
34,25.52498289,129,5,1,93,60,45,19,15,5,7
22,24.11772758,172,11,9,122,59,40,33,18,13,17
78,29.59069131,217,29,5,156,95,73,29,25,4,9
99,27.21149897,206,18,0,132,85,70,22,24,1,5
11,23.67967146,69,11,1,61,41,36,16,13,0,0
119,31.1430527,20,0,0,15,10,8,2,3,0,1
75,30.99794661,184,3,7,135,74,52,33,19,14,17
53,19.73169062,188,21,5,160,104,82,33,26,7,9
27,35.89048597,93,19,3,69,50,46,11,14,2,2
31,27.93429158,164,15,2,125,82,64,22,21,4,6
46,30.91033539,171,12,3,148,91,71,25,23,8,11
48,29.28131417,144,4,2,90,54,41,21,17,4,8
2,33.44832307,113,9,3,83,56,48,17,15,4,4
1,27.66324435,84,7,2,57,35,30,15,12,0,1
33,31.17864476,116,15,4,95,62,49,19,15,5,6
21,29.73305955,142,27,3,100,69,63,23,21,1,2
42,31.69883641,153,27,6,121,77,63,21,19,6,8
14,33.33059548,158,21,5,107,56,32,25,18,10,19
44,24.183436,187,14,9,143,99,72,18,23,7,11
41,33.59342916,182,16,2,122,77,55,21,21,5,10
8,24.06297057,102,17,2,82,56,50,20,16,0,0
4,29.81245722,136,3,3,112,83,61,17,17,5,6
72,33.49212868,140,5,1,120,89,63,16,18,10,13
60,24.57494867,215,22,7,160,84,65,41,22,4,6
37,31.62765229,113,7,5,83,44,33,23,13,3,4
10,32.79945243,135,2,4,104,74,56,20,20,3,5
20,30.06160164,136,5,2,87,59,49,13,15,0,2
38,25.07049966,118,17,2,109,54,45,24,14,8,9
5,25.0568104,167,7,3,122,79,60,24,21,2,5
7,29.33880903,123,9,2,84,46,38,18,14,3,5
54,28.93908282,148,11,1,112,77,63,12,18,6,8
66,22.24503765,185,24,2,165,127,99,18,23,5,6
82,27.25256674,173,26,3,127,85,66,26,23,2,4
15,28.67351129,107,14,1,75,51,42,19,14,0,0
28,28.58863792,116,23,1,87,58,47,18,15,3,3
106,29.79329227,178,12,4,143,87,61,33,22,9,12
3,28.62970568,252,3,7,154,98,68,29,26,2,7
6,27.68240931,102,5,2,63,39,33,14,12,1,2
55,25.80698152,151,8,1,98,68,49,16,16,7,10
78,29.59069131,152,16,4,130,75,54,24,17,5,9
11,23.67967146,169,14,4,118,66,57,28,20,4,7
75,30.99794661,176,10,3,141,71,51,35,21,12,17
53,19.73169062,140,24,4,119,77,60,31,22,1,2
46,30.91033539,152,8,1,116,75,57,22,18,4,6
2,33.44832307,129,16,0,92,64,50,20,17,0,1
1,27.66324435,141,11,0,91,66,54,17,16,3,3
42,31.69883641,133,23,3,97,59,53,28,17,1,1
14,33.33059548,153,19,4,123,64,51,35,17,10,11
8,24.06297057,101,22,5,73,52,43,11,14,2,3
4,29.81245722,109,9,2,78,42,38,17,14,1,3
37,31.62765229,120,3,4,92,38,27,35,14,5,6
10,32.79945243,217,4,5,138,88,55,24,22,5,12
5,25.0568104,149,15,5,120,78,58,25,18,6,7
7,29.33880903,111,20,0,77,44,39,22,15,0,0
66,22.24503765,103,9,2,91,68,56,14,16,0,0
15,28.67351129,144,18,3,106,73,61,18,17,5,6
3,28.62970568,124,4,0,75,51,39,15,12,7,7
6,27.68240931,126,9,3,74,42,34,20,13,1,2
11,23.67967146,208,6,9,155,98,73,29,23,8,10
53,19.73169062,118,27,2,101,72,58,14,15,3,3
46,30.91033539,177,4,4,151,86,67,32,22,7,10
1,27.66324435,128,13,4,92,65,53,18,17,4,4
8,24.06297057,185,30,3,144,107,85,22,26,2,3
4,29.81245722,182,16,3,134,86,66,24,22,5,9
5,25.0568104,127,7,3,96,54,38,25,13,5,6
7,29.33880903,121,17,4,88,46,39,25,14,1,1
3,28.62970568,126,3,3,88,59,46,19,15,6,6
6,27.68240931,212,12,4,136,91,70,18,22,4,8
53,19.73169062,214,25,7,187,116,87,37,29,9,12
1,27.66324435,120,8,2,78,54,48,18,15,0,0
4,29.81245722,124,21,4,91,56,48,19,16,3,4
7,29.33880903,133,11,0,87,58,48,13,13,4,4
6,27.68240931,125,12,1,87,60,48,18,16,1,2
1,27.66324435,210,5,3,135,88,61,28,23,3,8
6,27.68240931,206,16,2,130,85,64,24,20,2,3
1,27.66324435,219,9,1,136,81,48,34,20,7,12
62,26.19849418,,7,3,68,42,33,16,11,0,1
73,28.86516085,,9,1,64,49,36,10,10,1,1
138,29.91101985,,7,5,93,56,38,18,14,6,9
68,24.78850103,,2,8,90,52,35,13,14,2,7
67,31.35112936,,0,2,55,39,30,7,10,2,4
48,24.68172485,,0,2,60,46,33,7,11,3,5
41,27.55373032,,3,2,53,32,25,12,9,2,3
177,23.66324435,,7,7,87,47,35,20,13,5,7
123,18.2477755,,9,3,127,84,53,25,16,8,9
121,33.51676934,,6,4,74,49,38,13,11,1,1
81,26.88569473,,5,3,41,27,24,6,7,2,2
57,27.50444901,,1,3,59,36,26,17,10,2,2
62,26.19849418,,8,3,54,32,25,11,9,2,4
73,28.86516085,,5,0,54,40,31,8,9,5,5
25,29.54688569,,10,8,105,57,44,22,14,8,10
67,31.35112936,,3,3,83,60,39,12,9,11,12
41,27.55373032,,5,2,48,29,22,12,10,1,3
123,18.2477755,,3,5,55,33,25,12,9,2,3
121,33.51676934,,2,3,52,35,27,9,9,4,5
21,33.2183436,,1,1,69,41,28,13,10,7,9
62,26.19849418,,2,1,57,32,26,14,9,2,2
25,29.54688569,,1,2,56,36,22,13,9,3,5
123,18.2477755,,4,6,111,71,47,15,15,13,18
21,33.2183436,,7,1,60,32,21,20,9,5,5
62,26.19849418,,4,2,63,32,20,18,10,2,5
21,33.2183436,,1,3,68,42,30,12,10,8,10
62,26.19849418,,5,3,72,44,36,17,11,2,2
146,22.55441478,62,5,2,47,30,26,10,9,0,0
66,33.19096509,159,4,2,112,74,55,17,15,11,12
59,24.38603696,74,2,0,49,26,21,14,7,2,3
74,32.05475702,62,8,0,45,32,26,10,9,0,0
128,24.98836413,130,3,1,86,54,32,23,15,3,7
85,24.38603696,92,4,1,61,45,33,7,9,4,5
29,27.77823409,47,6,0,39,28,22,7,7,2,2
60,30.90485969,69,2,0,47,35,24,6,8,3,5
194,23.55373032,71,3,2,53,33,25,11,8,3,3
89,29.50855578,95,5,2,63,42,32,15,13,1,3
68,27.10198494,72,2,2,42,29,26,7,8,0,0
186,22.9431896,131,5,11,84,45,38,21,15,1,3
4,28.72553046,65,2,0,42,30,23,7,8,2,3
59,24.38603696,78,0,1,51,29,21,13,9,1,3
74,32.05475702,56,4,0,37,24,20,7,7,0,1
85,24.38603696,65,0,0,62,44,29,12,8,3,3
60,30.90485969,101,0,1,66,56,39,5,10,6,7
24,29.14442163,84,7,2,72,48,39,10,10,3,4
89,29.50855578,87,7,2,63,42,32,12,10,2,2
18,32.81587953,66,2,1,54,37,29,9,8,2,2
4,28.72553046,62,0,2,38,24,20,9,7,0,0
74,32.05475702,79,2,0,49,36,23,8,8,2,4
60,30.90485969,158,5,0,105,80,51,16,17,5,9
89,29.50855578,61,3,1,56,39,32,9,9,2,2
4,28.72553046,113,1,1,72,45,32,16,10,3,4
60,30.90485969,148,2,1,110,86,53,12,15,12,15
4,28.72553046,87,1,0,49,38,30,4,8,0,0
5,25.15263518,96,0,1,64,37,27,14,10,6,7
61,31.52908966,83,1,2,48,23,19,15,10,0,2
57,27.92607803,107,6,4,89,51,41,16,13,8,10
33,26.29431896,84,6,1,60,44,34,13,12,0,1
15,28.76933607,53,5,3,40,29,25,7,8,0,0
44,25.16632444,76,4,1,52,26,23,17,10,0,0
43,29.0349076,68,11,3,64,33,26,18,10,4,5
32,27.24161533,112,3,1,77,59,39,11,9,6,7
23,35.98631075,104,19,4,81,47,39,16,13,5,6
78,24.65160849,110,4,2,70,46,27,14,11,4,8
169,22.7980835,98,6,4,71,48,34,12,12,7,11
10,23.77549624,122,5,6,81,46,33,16,14,2,7
41,33.68925394,97,8,1,69,39,29,16,10,1,2
42,22.34086242,96,7,1,88,53,37,18,15,1,5
80,29.54414784,84,2,5,56,30,25,10,9,5,7
9,32.89527721,87,1,2,69,54,34,9,11,2,5
5,25.15263518,60,2,1,47,33,27,5,8,4,5
33,26.29431896,60,5,0,39,19,16,17,8,2,2
15,28.76933607,127,13,2,87,46,37,20,15,4,6
43,29.0349076,79,4,1,48,26,18,15,9,0,2
23,35.98631075,86,18,7,67,40,36,14,12,1,2
169,22.7980835,109,5,2,76,38,32,20,14,0,2
42,22.34086242,78,13,2,88,61,45,12,14,3,5
9,32.89527721,103,0,4,61,30,19,19,11,0,3
5,25.15263518,101,2,1,63,41,26,17,10,4,5
15,28.76933607,106,6,3,67,40,34,15,13,0,1
169,22.7980835,146,7,2,98,66,53,22,17,1,2
9,32.89527721,100,1,2,68,46,35,16,13,2,3
5,25.15263518,122,6,1,76,42,32,21,13,3,5
9,32.89527721,112,1,4,69,41,34,15,11,4,5
9,32.89527721,109,0,4,74,44,25,16,11,5,9
170,28.27652293,,14,5,88,56,45,14,15,1,4
43,25.34154689,,9,1,46,26,25,15,10,0,0
48,26.27241615,,14,6,72,33,29,15,12,3,6
37,29.81519507,,4,0,47,30,25,11,9,0,0
46,26.57357974,,3,4,75,29,21,24,11,2,5
21,26.46680356,,10,4,97,40,27,32,14,6,9
24,27.53182752,,9,1,97,62,45,18,16,3,7
180,18.01505818,,4,1,58,31,23,13,10,7,10
215,28.1779603,,14,0,145,100,67,25,18,12,15
26,32.39425051,,3,4,85,38,30,24,14,6,9
120,22.74332649,,1,3,99,64,43,24,16,7,10
33,25.83709788,,1,6,62,28,23,19,10,2,3
170,28.27652293,,8,0,37,16,13,19,8,0,0
43,25.34154689,,7,4,60,26,22,20,10,1,1
37,29.81519507,,8,7,111,56,36,30,14,8,11
46,26.57357974,,0,2,83,47,29,18,13,5,9
24,27.53182752,,4,0,49,25,20,19,9,4,4
215,28.1779603,,2,0,62,40,27,17,10,1,2
26,32.39425051,,8,7,69,28,21,16,9,5,8
33,25.83709788,,12,1,66,36,26,21,11,0,1
43,25.34154689,,2,2,53,31,27,13,9,4,4
46,26.57357974,,2,2,75,39,29,21,10,5,5
24,27.53182752,,3,2,56,42,31,9,10,5,6
33,25.83709788,,9,2,64,39,32,13,11,1,2
46,26.57357974,,2,2,57,35,25,18,10,2,2
24,27.53182752,,6,0,98,63,49,22,16,2,3
46,26.57357974,,1,3,93,57,39,17,14,7,10
58,26.09993155,,11,2,39,20,19,14,8,0,0
140,24.43531828,,4,3,52,25,18,19,9,3,3
57,24.11772758,,10,1,75,40,29,17,9,6,7
62,29.87542779,,8,2,76,44,33,14,10,1,2
69,28.96098563,,9,3,67,38,29,12,9,4,6
54,27.84668036,,18,5,121,73,59,30,18,5,7
71,19.26351814,,11,4,94,61,44,22,16,3,6
106,32.02737851,,5,1,55,32,24,18,10,0,1
275,17.59069131,,20,1,105,67,55,20,16,7,9
36,26.11909651,,8,5,55,21,20,24,10,0,0
70,19.37029432,,19,2,77,52,41,15,12,3,4
88,31.59206023,,5,0,64,32,23,19,10,2,3
59,27.73990418,,0,0,5,5,4,0,1,0,0
75,23.01984942,,5,4,73,41,35,16,11,3,4
86,30.08350445,,14,1,74,44,35,21,11,6,6
55,27.6605065,,4,2,98,52,37,26,14,7,9
58,26.09993155,,17,6,131,65,53,25,18,5,10
140,24.43531828,,8,5,92,52,40,22,15,5,7
57,24.11772758,,9,2,61,35,27,16,10,3,3
62,29.87542779,,6,7,123,80,66,24,18,2,2
19,30.35181383,,12,7,97,57,50,14,14,5,6
49,25.66461328,,15,3,81,51,45,20,15,1,1
71,19.26351814,,3,3,38,23,19,10,8,0,1
106,32.02737851,,7,1,55,35,27,12,9,0,0
30,27.6495551,,12,10,111,61,43,23,15,8,12
47,22.12183436,,14,5,72,47,39,11,10,6,6
53,30.2532512,,23,15,137,63,57,38,18,8,8
88,31.59206023,,2,5,106,55,39,25,15,9,13
35,18.77344285,,8,0,76,44,34,19,13,2,3
75,23.01984942,,3,6,111,63,39,21,17,6,12
61,24.77754962,,9,2,61,40,32,12,9,5,5
15,29.26762491,,19,6,83,46,38,21,14,7,8
140,24.43531828,,8,2,52,35,29,9,8,5,5
57,24.11772758,,13,5,68,41,32,14,13,0,2
49,25.66461328,,7,2,109,67,55,22,16,6,7
106,32.02737851,,2,3,109,56,40,22,15,6,10
30,27.6495551,,8,3,86,55,46,18,15,3,4
88,31.59206023,,6,2,68,37,26,20,11,3,4
35,18.77344285,,8,1,42,24,18,12,8,3,4
15,29.26762491,,17,2,71,47,39,14,11,3,3
140,24.43531828,,14,9,91,45,36,26,15,4,7
49,25.66461328,,0,0,0,0,0,0,0,0,0
88,31.59206023,,1,2,66,39,31,12,9,5,5
15,29.26762491,,10,1,53,39,34,10,10,0,0
140,24.43531828,,19,3,91,51,39,24,14,4,6
15,29.26762491,,11,1,64,35,26,20,10,3,3
15,29.26762491,,16,4,65,46,35,13,11,4,4
67,29.62902122,127,13,2,89,52,44,19,15,3,3
69,29.07323751,86,4,1,69,40,26,14,9,10,12
56,32.60780287,100,4,4,73,46,30,13,13,5,10
128,22.70499658,98,5,3,69,47,28,9,13,4,10
88,30.40930869,104,4,0,89,45,35,23,12,5,6
46,28.97741273,158,17,4,113,75,56,18,17,5,9
40,30.9486653,99,8,3,80,38,30,24,14,2,4
102,27.98083504,71,3,1,57,33,26,12,9,3,4
84,24.61875428,42,2,0,33,17,16,12,7,0,0
55,28.81040383,92,11,0,58,40,35,9,10,0,0
86,30.08350445,53,11,0,44,31,28,9,9,0,0
100,27.46064339,82,10,1,68,42,33,13,11,0,1
67,29.62902122,117,11,3,97,59,51,24,16,0,1
56,32.60780287,64,0,0,51,32,20,14,8,4,5
33,31.6659822,64,4,3,54,31,22,13,7,5,5
46,28.97741273,54,10,2,45,28,27,8,8,0,0
40,30.9486653,140,9,7,111,57,45,23,17,4,7
84,24.61875428,132,6,5,101,61,43,24,16,5,8
55,28.81040383,148,8,1,105,54,42,32,16,7,8
100,27.46064339,107,8,3,87,50,40,20,15,5,8
67,29.62902122,111,14,7,86,51,40,17,14,8,10
33,31.6659822,148,3,1,100,45,35,33,16,1,3
40,30.9486653,119,7,1,96,48,37,23,15,4,7
55,28.81040383,133,11,3,93,56,42,15,14,5,8
33,31.6659822,97,2,5,67,35,25,15,10,2,4
40,30.9486653,90,4,0,61,31,26,17,9,2,3
33,31.6659822,97,5,1,69,32,24,23,11,1,2
653,27.67967146,125,4,2,91,61,37,15,15,7,13
53,29.30321697,36,11,1,34,24,21,6,6,3,3
41,29.75770021,54,5,2,46,25,19,12,8,2,3
120,36.41341547,57,0,1,38,28,20,5,6,4,5
51,34.73237509,98,3,0,70,51,40,12,11,2,2
635,30.84462697,128,11,1,106,51,37,33,16,7,10
26,31.52908966,56,1,0,38,23,17,11,7,0,0
119,18.01779603,83,11,1,63,42,37,13,13,1,2
52,29.54962355,64,5,0,54,40,32,9,9,0,0
29,27.92607803,63,2,2,55,46,40,3,10,0,1
44,21.64544832,128,4,0,95,59,45,26,17,1,4
42,29.25667351,94,2,1,54,40,31,10,10,1,1
3,27.95071869,75,1,1,53,32,24,14,8,6,6
41,29.75770021,85,4,4,67,39,31,13,10,5,6
16,27.03353867,63,6,1,50,33,26,10,8,4,4
51,34.73237509,140,7,2,105,74,50,17,17,3,6
26,31.52908966,63,5,0,46,38,29,7,9,1,2
21,24.38603696,136,6,2,101,62,47,28,16,3,4
44,21.64544832,56,4,0,47,29,19,8,7,7,9
186,24.78850103,26,1,1,18,10,8,5,3,1,1
3,27.95071869,120,5,0,76,43,32,17,14,1,4
16,27.03353867,91,4,2,67,47,34,14,11,4,5
26,31.52908966,105,6,1,77,48,35,16,14,1,4
186,24.78850103,137,5,2,103,66,45,19,15,6,9
3,27.95071869,94,9,1,59,43,31,11,10,5,6
26,31.52908966,97,6,3,67,46,35,10,12,2,4
3,27.95071869,184,17,1,122,81,62,22,18,3,5
53,30.19575633,,6,6,77,38,33,22,13,5,6
86,25.11704312,,9,3,69,39,33,20,11,2,2
75,26.02874743,,2,5,72,42,32,12,10,8,10
51,35.00068446,,9,5,90,61,48,15,15,7,8
46,32.23545517,,11,4,70,38,36,14,11,7,7
98,27.55099247,,10,2,41,32,30,6,9,0,0
55,25.60711841,,19,1,52,33,30,14,11,0,0
100,25.2128679,,7,2,131,85,54,29,17,12,14
96,18.28610541,,9,6,69,37,31,16,11,2,3
73,26.73511294,,8,2,44,21,19,17,9,0,0
102,30.90759754,,0,1,41,23,21,10,8,1,2
77,19.20602327,,6,1,40,29,22,7,7,1,1
283,34.4366872,,4,0,77,44,31,17,10,9,10
62,27.78918549,,19,3,93,56,46,19,15,3,5
124,24.82683094,,9,4,109,68,49,16,15,6,10
95,23.53182752,,7,0,59,36,28,16,10,0,1
53,30.19575633,,11,7,113,57,49,22,16,2,5
86,25.11704312,,3,0,48,31,23,14,9,0,0
49,25.11156742,,11,1,59,32,28,18,11,0,0
18,30.2696783,,17,0,57,40,37,11,11,0,0
13,29.12525667,,8,2,86,65,54,10,16,2,3
37,22.85557837,,6,7,76,45,36,18,11,0,0
55,25.60711841,,20,2,86,48,39,27,15,0,0
16,24.21629021,,9,4,69,46,34,9,11,5,8
96,18.28610541,,5,8,83,46,38,18,14,3,5
73,26.73511294,,2,0,67,49,37,14,11,2,2
32,27.8220397,,26,7,110,66,51,21,16,7,8
8,26.84462697,,9,4,56,32,30,10,10,2,4
19,33.86721424,,15,1,83,42,36,25,16,0,2
62,27.78918549,,9,4,56,32,28,14,10,1,1
35,28.21902806,,15,5,99,62,53,22,17,2,3
5,25.59342916,,10,3,90,52,42,23,15,5,7
86,25.11704312,,8,1,74,42,30,22,11,3,3
18,30.2696783,,10,2,63,38,36,16,11,1,1
37,22.85557837,,11,5,103,66,54,24,17,5,6
55,25.60711841,,8,3,72,43,31,17,13,1,3
96,18.28610541,,6,6,81,41,31,17,13,7,11
8,26.84462697,,10,3,79,50,38,17,12,0,1
62,27.78918549,,20,4,53,34,30,8,10,3,4
5,25.59342916,,4,1,49,32,29,11,10,0,0
18,30.2696783,,20,2,73,48,39,14,15,0,2
55,25.60711841,,12,1,54,35,27,15,9,0,0
8,26.84462697,,8,1,73,37,32,18,12,2,4
5,25.59342916,,1,4,66,38,30,17,10,4,4
18,30.2696783,,30,3,92,62,53,16,15,1,2
5,25.59342916,,7,6,87,48,36,19,13,6,8
5,25.59342916,,5,2,77,46,42,17,15,1,2
290,36.66255989,,0,3,51,34,26,10,8,2,2
87,25.09787817,,6,3,65,43,35,12,10,2,2
48,25.58795346,,15,1,80,51,42,18,14,2,2
94,22.94045175,,,,,,,,,,
135,30.31074606,,1,2,73,40,29,17,10,7,8
63,34.11088296,,5,1,28,20,18,6,6,0,0
52,32.21629021,,7,2,46,24,17,14,7,0,0
156,18.79534565,,7,2,68,34,31,20,13,0,1
114,30.88843258,,7,2,104,62,48,23,17,3,5
47,30.10814511,,5,0,47,29,20,14,8,2,2
62,27.77002053,,9,3,68,40,35,16,11,1,1
76,31.95071869,,5,3,58,29,20,22,9,0,1
19,30.25051335,,33,4,85,58,42,19,12,6,8
87,25.09787817,,10,0,52,28,21,15,9,2,3
94,22.94045175,,9,2,68,50,35,9,10,8,10
135,30.31074606,,2,2,60,32,26,17,10,1,1
52,32.21629021,,14,2,46,34,29,7,9,0,0
114,30.88843258,,4,1,64,40,30,13,9,6,6
47,30.10814511,,11,2,82,48,39,19,15,5,7
29,25.09240246,,24,6,105,57,44,27,16,4,5
19,30.25051335,,19,2,64,44,37,14,11,2,2
94,22.94045175,,6,3,48,29,22,9,9,0,2
52,32.21629021,,16,2,50,27,27,14,10,1,1
47,30.10814511,,6,1,75,44,33,18,11,3,4
19,30.25051335,,25,2,77,53,47,13,15,2,3
47,30.10814511,,10,2,103,56,41,31,17,2,4
19,30.25051335,,13,0,39,28,27,9,9,0,0
10,29.14715948,,2,0,80,58,37,13,11,7,9
45,22.04517454,,7,4,62,35,27,15,11,6,8
51,24.7008898,,5,0,47,30,21,11,9,0,1
31,29.56605065,,7,0,70,49,37,13,11,2,3
26,31.42778919,,5,1,65,40,28,16,9,3,3
261,31.80835044,,7,1,97,59,38,19,13,12,16
71,29.79876797,,5,1,71,49,39,15,12,1,3
683,18.22587269,,1,0,10,6,5,3,2,0,0
32,28.17522245,,2,3,95,68,44,13,15,6,10
55,27.52361396,,4,1,74,42,36,17,11,1,1
67,26.02327173,,5,0,51,25,20,19,9,1,1
23,27.28268309,,1,1,64,44,33,12,10,2,2
38,31.32648871,,2,2,114,90,54,13,16,9,15
85,21.42094456,,4,3,83,56,35,16,11,6,8
42,26.21765914,,6,5,85,52,42,15,13,4,6
21,33.23750856,,2,0,84,64,53,8,15,1,3
10,29.14715948,,0,7,83,66,39,7,11,3,7
31,29.56605065,,4,0,83,62,46,11,14,4,6
26,31.42778919,,5,3,76,48,36,16,14,1,3
71,29.79876797,,9,2,101,63,47,21,15,3,4
32,28.17522245,,1,2,99,67,49,11,13,6,8
67,26.02327173,,5,2,81,45,34,21,12,4,5
85,21.42094456,,0,2,57,31,23,15,10,1,3
42,26.21765914,,5,3,89,44,31,20,14,6,11
10,29.14715948,,0,2,44,33,25,6,8,1,2
26,31.42778919,,0,0,0,0,0,0,0,0,0
